id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
86135478,2021/07/01 11:02 AM MSK,2021-07-01,2021-07-01 08:02:00 UTC,St. Petersburg,1035624,reflectitur_photons,2021-07-08 08:08:40 UTC,2021-08-05 17:53:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86135478,https://inaturalist-open-data.s3.amazonaws.com/photos/141848456/medium.jpg,,"Reflectitur Photons, Simon Pavlenov",,2,0,false,,"Priozersky District, Leningrad Oblast, Russia",60.6317383333,30.0905933333,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
86228184,2021/06/11 4:45 PM EDT,2021-06-11,2021-06-11 20:45:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,2021-07-09 00:39:09 UTC,2021-07-11 16:50:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86228184,https://inaturalist-open-data.s3.amazonaws.com/photos/141977249/medium.jpeg,,"","",1,0,false,,"Algoma, Ontario, Canada",46.9690083333,-84.698555,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
86375918,2021-07-10 09:35:31,2021-07-10,2021-07-10 07:35:31 UTC,Bern,3523567,julian_tr,2021-07-10 07:36:57 UTC,2022-01-02 22:00:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86375918,https://inaturalist-open-data.s3.amazonaws.com/photos/142289851/medium.jpeg,,"",Vegetationskunde Exkursion Binnendünen bei Siegenburg,1,0,false,2,"Bayern, DE",48.6954463466,11.8486738642,16,,,,26646,obscured,,true,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
86402637,2021-07-10 15:52:55,2021-07-10,2021-07-10 13:52:55 UTC,Bern,3408789,falcius,2021-07-10 13:54:03 UTC,2021-12-25 20:29:58 UTC,research,CC0,https://www.inaturalist.org/observations/86402637,https://inaturalist-open-data.s3.amazonaws.com/photos/142333742/medium.jpeg,,"",,1,0,false,2,"99330 Gräfenroda, Deutschland",50.703885,10.775625,8,,,,8,,,false,,,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
86434279,Sat Jul 10 2021 18:25:26 GMT +0100 (GMT+1),2021-07-10,2021-07-10 16:25:26 UTC,Amsterdam,3984720,thecustomer,2021-07-10 17:25:30 UTC,2021-07-11 05:19:28 UTC,research,,https://www.inaturalist.org/observations/86434279,https://static.inaturalist.org/photos/142387497/medium.jpeg,,"",,1,0,false,333,West Yorkshire,53.7343177795,-2.0411202908,1399,,,,1399,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
86479228,2021/07/10 12:55 PM EET,2021-07-10,2021-07-10 10:55:00 UTC,Kaliningrad,1475017,npz,2021-07-10 22:33:57 UTC,2021-07-11 08:27:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86479228,https://inaturalist-open-data.s3.amazonaws.com/photos/142459168/medium.jpeg,,"","",1,0,false,,"Зеленоградский р-н, Калининградская обл., Россия",54.9418568844,20.4007759263,15,,,,15,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
86479248,2021/07/10 1:04 PM EET,2021-07-10,2021-07-10 11:04:00 UTC,Kaliningrad,1475017,npz,2021-07-10 22:34:00 UTC,2021-07-11 08:27:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86479248,https://inaturalist-open-data.s3.amazonaws.com/photos/142460195/medium.jpeg,,"","",1,0,false,,"Зеленоградский р-н, Калининградская обл., Россия",54.9423868751,20.4041876962,15,,,,15,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
86503718,2021/07/08 10:39 AM ADT,2021-07-08,2021-07-08 13:39:00 UTC,Atlantic Time (Canada),114138,jollygoodyellow,2021-07-11 02:20:44 UTC,2022-03-29 14:55:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/86503718,https://inaturalist-open-data.s3.amazonaws.com/photos/142512436/medium.jpg,,"",,1,0,false,,"Cape Breton, Nova Scotia, Canada",45.908825,-59.9550583333,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
86632178,Sun Jul 11 2021 12:05:16 GMT+0000 (GMT),2021-07-11,2021-07-11 12:05:16 UTC,UTC,2294955,raphaelsandro,2021-07-11 21:50:33 UTC,2021-08-01 15:46:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86632178,https://inaturalist-open-data.s3.amazonaws.com/photos/142749677/medium.jpg,,"","",1,0,false,3,"Hafnarfjörður, Reykjanes, IS",63.8954616667,-22.0559583333,8,,,,8,,,false,,,smyle,Avenella flexuosa,wavy hair-grass,Plantae,288069
86858506,2021-07-13 11:04:48,2021-07-13,2021-07-13 09:04:48 UTC,Bern,4318940,hecklemore,2021-07-13 14:57:31 UTC,2021-07-13 15:11:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86858506,https://inaturalist-open-data.s3.amazonaws.com/photos/143162755/medium.jpeg,,"",,1,0,false,2,"7270 Davos Platz, Schweiz",46.8036174572,9.7906134634,16,,,,16,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
86974681,2021-07-14 10:35:26,2021-07-14,2021-07-14 08:35:26 UTC,Stockholm,2756179,esdena,2021-07-14 12:50:15 UTC,2022-01-13 17:27:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86974681,https://inaturalist-open-data.s3.amazonaws.com/photos/143374585/medium.jpeg,,"",,1,0,false,2,"247 91 Södra Sandby, Sweden",55.695925,13.290566,,,,,,,,false,gps,gps,Bochtige smele,Avenella flexuosa,wavy hair-grass,Plantae,288069
86976437,2021/06/26 7:32 PM CEST,2021-06-26,2021-06-26 17:32:00 UTC,Berlin,1257588,wojtest,2021-07-14 13:07:20 UTC,2021-07-14 14:00:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86976437,https://static.inaturalist.org/photos/143375411/medium.jpeg,,"",,1,0,false,,"Greater Poland, PL",52.4354751872,18.0750254669,,,,,26036,obscured,,true,,,Śmiałek pogięty,Avenella flexuosa,wavy hair-grass,Plantae,288069
87158110,2021-07-13 20:09:50,2021-07-13,2021-07-13 17:09:50 UTC,Vilnius,737697,tomasp,2021-07-15 16:41:37 UTC,2021-08-02 05:36:02 UTC,research,CC0,https://www.inaturalist.org/observations/87158110,https://inaturalist-open-data.s3.amazonaws.com/photos/143650846/medium.jpeg,,"",,2,0,false,2,"Rantapuisto, 00980 Helsinki, Suomija",60.194276,25.1145139722,,,,,,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
87232138,2009/03/05  1:00 PM,2009-03-05,2009-03-05 18:00:00 UTC,Eastern Time (US & Canada),182332,chuckt2007,2021-07-16 04:09:48 UTC,2021-07-16 10:47:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87232138,https://inaturalist-open-data.s3.amazonaws.com/photos/143785414/medium.jpg,,"",museum specimen from a dry mossy sandstone cliff near a trail.  See also https://www.inaturalist.org/observations/77802361,1,0,false,,"Ohio, US",41.3161017896,-81.7143570868,38,,,,27816,obscured,open,true,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
87283534,2021-07-16 17:33:01,2021-07-16,2021-07-16 14:33:01 UTC,Helsinki,4175623,moerm,2021-07-16 16:18:28 UTC,2021-08-02 05:35:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87283534,https://inaturalist-open-data.s3.amazonaws.com/photos/143879119/medium.jpeg,,"",,1,0,false,2,"93850 Kuusamo, Finnland",66.3702666667,29.340805,9,,,,9,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
87283539,2021-07-13,2021-07-13,,Helsinki,281423,almantas,2021-07-16 16:18:31 UTC,2021-08-02 05:35:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87283539,https://inaturalist-open-data.s3.amazonaws.com/photos/143879158/medium.jpeg,,"",,1,0,false,2,"Rantapuisto, 00980 Helsinki, Suomija",60.1944444444,25.1141666667,,,,,,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
87284392,2021/07/07 3:47 PM EDT,2021-07-07,2021-07-07 19:47:00 UTC,Eastern Time (US & Canada),111485,michael_oldham,2021-07-16 16:25:15 UTC,2021-07-17 17:21:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87284392,https://inaturalist-open-data.s3.amazonaws.com/photos/143877131/medium.jpeg,,"","",1,0,false,,"Sudbury District, ON, Canada",46.2275066667,-82.073695,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
87290105,Thu Jul 15 2021 15:44:49 GMT+0100 (GMT+1),2021-07-15,2021-07-15 13:44:49 UTC,Amsterdam,1623040,paulmasters,2021-07-16 17:09:37 UTC,2021-07-17 11:01:46 UTC,research,,https://www.inaturalist.org/observations/87290105,https://static.inaturalist.org/photos/143891454/medium.jpg,,"","",1,0,false,3,"Mitcheldean, Mitcheldean, England, GB",51.8728333333,-2.5038833333,4,,,,4,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
87540944,2021/07/02 12:12 PM CST,2021-07-02,2021-07-02 04:12:00 UTC,Taipei,668245,mutolisp,2021-07-18 12:36:31 UTC,2021-07-18 12:41:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/87540944,https://inaturalist-open-data.s3.amazonaws.com/photos/144341330/medium.jpg,,"","",1,0,false,,合歡山森林遊樂區，太魯閣國家公園，臺灣,24.1592527783,121.273780555,6,,,,6,,open,false,,,曲芒髮草,Avenella flexuosa,wavy hair-grass,Plantae,288069
87548125,2021/07/18 3:55 PM EEST,2021-07-18,2021-07-18 12:55:00 UTC,Vilnius,2595613,vytautas_tamutis,2021-07-18 13:41:03 UTC,2021-08-01 18:48:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87548125,https://inaturalist-open-data.s3.amazonaws.com/photos/144354797/medium.jpeg,,"",,1,0,false,,"Kazlų Rūdos sav., Lietuva",54.9219144911,23.4397195812,488,,,,488,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
87655619,2021-07-18,2021-07-18,,Istanbul,4725121,pertakil,2021-07-19 01:40:17 UTC,2022-06-17 13:59:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87655619,https://inaturalist-open-data.s3.amazonaws.com/photos/144541088/medium.jpeg,,"","Pienialainen pihalaidan ketoniitty, laidunhistoria",1,0,false,2,"Järvenpää, 88600 Sotkamo, Suomi",64.0499050626,28.5791368783,21,,,,21,,,false,gps,gps,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
87721080,2021/07/11 3:53 PM CST,2021-07-11,2021-07-11 07:53:00 UTC,Taipei,668245,mutolisp,2021-07-19 15:19:35 UTC,2021-07-20 07:35:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/87721080,https://inaturalist-open-data.s3.amazonaws.com/photos/144657263/medium.jpg,,"location, mountains, 南湖大山","",1,0,false,,南湖大山圈谷，台灣台中市和平區,24.3621111117,121.4440388883,12,,,,12,,open,false,,,曲芒髮草,Avenella flexuosa,wavy hair-grass,Plantae,288069
87739330,2021-07-19 18:57:26,2021-07-19,2021-07-19 16:57:26 UTC,Prague,2570728,ursidae89,2021-07-19 17:27:34 UTC,2021-07-20 21:16:00 UTC,research,,https://www.inaturalist.org/observations/87739330,https://static.inaturalist.org/photos/144689557/medium.jpeg,,"",,1,0,false,2,"Kožlí, Česko",49.6837921092,15.243706964,12,,,,12,,,false,gps,gps,metlička křivolaká,Avenella flexuosa,wavy hair-grass,Plantae,288069
87894424,2021-07-20 18:38:43,2021-07-20,2021-07-21 04:38:43 UTC,Hawaii,1765983,jcsvenning,2021-07-20 19:23:30 UTC,2021-07-20 20:44:19 UTC,research,CC0,https://www.inaturalist.org/observations/87894424,https://inaturalist-open-data.s3.amazonaws.com/photos/144961098/medium.jpeg,,"",,1,0,false,2,"Høvringen fjellstue, Høvringen, Norway",61.8922157286,9.4771938322,,,,,,,,false,gps,gps,smyle,Avenella flexuosa,wavy hair-grass,Plantae,288069
87955825,2021-06-21 10:28:18,2021-06-21,2021-06-21 08:28:18 UTC,Warsaw,3191925,radoslawpuchalka,2021-07-21 05:26:02 UTC,2021-07-21 12:13:22 UTC,research,,https://www.inaturalist.org/observations/87955825,https://static.inaturalist.org/photos/145070053/medium.jpeg,,"",,1,0,false,2,"Barbarka, Toruń, Polska",53.0419027778,18.5469611111,,,,,,,,false,gps,gps,Śmiałek pogięty,Avenella flexuosa,wavy hair-grass,Plantae,288069
87958593,Tue Jul 20 2021 14:29:40 GMT+0200 (GMT+2),2021-07-20,2021-07-20 12:29:40 UTC,Pretoria,2249530,zebra1193,2021-07-21 06:12:47 UTC,2021-08-01 17:20:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87958593,https://inaturalist-open-data.s3.amazonaws.com/photos/145074815/medium.jpg,,"","",1,0,false,3,"Steffenberg, Hessen, DE",50.8483283333,8.44413,8,,,,8,,,false,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
87991111,Wed Jul 21 2021 11:20:17 GMT+0200 (GMT+2),2021-07-21,2021-07-21 09:20:17 UTC,Pretoria,481680,ykrippel,2021-07-21 14:16:03 UTC,2021-10-15 14:24:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87991111,https://static.inaturalist.org/photos/145128751/medium.jpg,,"","",1,0,false,3,"Insenborn, Esch-sur-Sûre, Diekirch, LU",49.8972466733,5.8652916667,20,,,,20,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
88107651,Thu Jul 08 2021 15:44:44 GMT +0100 (GMT+1),2021-07-08,2021-07-08 13:44:44 UTC,Amsterdam,4015307,maxtalich,2021-07-22 11:25:12 UTC,2022-06-08 08:18:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88107651,https://inaturalist-open-data.s3.amazonaws.com/photos/145335262/medium.jpeg,,"",,1,0,false,333,"Cumbria, England, GB",54.5811462402,-3.0686604977,98,,,,98,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
88109436,2021-07-22 10:51:55,2021-07-22,2021-07-22 08:51:55 UTC,Prague,4298108,hroziva,2021-07-22 11:50:03 UTC,2021-07-22 17:11:48 UTC,research,,https://www.inaturalist.org/observations/88109436,https://static.inaturalist.org/photos/145338466/medium.jpeg,,"",,1,0,false,2,"Vsetín, CZ-ZK, CZ",49.4373505,18.2494729,2700,,,,2700,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
88132024,2021-07-22 10:27:32 AM GMT+02:00,2021-07-22,2021-07-22 08:27:32 UTC,Pretoria,4008661,andreas_berger,2021-07-22 15:31:04 UTC,2021-11-25 17:17:12 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88132024,https://inaturalist-open-data.s3.amazonaws.com/photos/145378113/medium.jpeg,,"",lichter obermontaner Fichtenwald,1,0,false,2,"Kaunertal, Tirol, Österreich",47.0224952697,10.7386960981,,,,,,,,false,gps,gps,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
88132797,2021-07-22 1:46:59 PM GMT+03:00,2021-07-22,2021-07-22 10:46:59 UTC,Minsk,3078914,aliaksandarmialik,2021-07-22 15:36:13 UTC,2022-02-02 18:25:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88132797,https://inaturalist-open-data.s3.amazonaws.com/photos/145379247/medium.jpeg,,"",,2,0,false,2,"Pruzhany, BY-BR, BY",52.4236179999,24.5768357063,8,,,,8,,,false,,,Avenella flexuosa,Avenella flexuosa,wavy hair-grass,Plantae,288069
88133785,2020/07/29 10:53 AM CST,2020-07-29,2020-07-29 02:53:00 UTC,Taipei,668245,mutolisp,2021-07-22 15:44:36 UTC,2021-07-22 23:08:59 UTC,research,CC-BY,https://www.inaturalist.org/observations/88133785,https://inaturalist-open-data.s3.amazonaws.com/photos/145350438/medium.jpg,,"Taiwan, location","",2,0,false,,玉山林道鹿林小屋附近，台灣嘉義縣阿里山鄉,23.4677383717,120.881105605,5,,,,5,,open,false,,,曲芒髮草,Avenella flexuosa,wavy hair-grass,Plantae,288069
88188248,Tue Jul 20 2021 10:38:21 GMT+0000 (GMT),2021-07-20,2021-07-20 10:38:21 UTC,UTC,2294955,raphaelsandro,2021-07-22 22:50:04 UTC,2021-08-01 14:20:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88188248,https://inaturalist-open-data.s3.amazonaws.com/photos/145473311/medium.jpg,,"","",1,0,false,3,"Hallormsstaðaskógur, Fljótsdalshérað, Austurland, IS",65.0865028333,-14.7723383333,24,,,,24,,,false,,,smyle,Avenella flexuosa,wavy hair-grass,Plantae,288069
88277761,2021/07/05 12:40 PM CEST,2021-07-05,2021-07-05 10:40:00 UTC,Paris,3215995,botalu,2021-07-23 17:07:44 UTC,2021-07-23 17:23:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88277761,https://inaturalist-open-data.s3.amazonaws.com/photos/145629293/medium.jpeg,,"",,1,0,false,,"Le Monêtier-les-Bains, France",45.0357873377,6.4025198411,36,,,,36,,,false,,,Canche flexueuse,Avenella flexuosa,wavy hair-grass,Plantae,288069
88460579,Sun Jul 18 2021 11:12:00 GMT+0100 (GMT+1),2021-07-18,2021-07-18 09:12:00 UTC,Amsterdam,3623410,jsardell,2021-07-24 22:39:23 UTC,2022-06-08 08:17:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88460579,https://inaturalist-open-data.s3.amazonaws.com/photos/145953418/medium.jpg,,"","",1,0,false,3,"Brecon Beacons National Park, GB-PO, Wales, GB",51.771637816,-3.6006998085,10,,,,10,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
88535910,2021/06/29 1:06 PM EDT,2021-06-29,2021-06-29 17:06:00 UTC,Eastern Time (US & Canada),108009,cchapman,2021-07-25 13:27:55 UTC,2022-05-04 15:11:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88535910,https://inaturalist-open-data.s3.amazonaws.com/photos/146088171/medium.jpeg,,"","",1,0,false,,"Queens, CA-PE, CA",46.0710486319,-63.0860443719,286,,,,27063,obscured,,true,,,Wavy Hair-Grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
88566121,2021-07-25 14:51:51,2021-07-25,2021-07-25 12:51:51 UTC,Paris,534826,jmgrinde,2021-07-25 16:53:43 UTC,2021-08-23 16:33:57 UTC,research,,https://www.inaturalist.org/observations/88566121,https://static.inaturalist.org/photos/146139758/medium.jpeg,,"","",1,0,false,2,Tømmerholt,63.3924535169,10.4732503742,8,,,,8,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
89046558,2021/07/27 11:07 AM UTC,2021-07-27,2021-07-27 11:07:00 UTC,UTC,2672457,allenbelden,2021-07-29 11:29:16 UTC,2022-05-30 13:35:59 UTC,research,,https://www.inaturalist.org/observations/89046558,https://static.inaturalist.org/photos/147003570/medium.jpg,,"","",1,0,false,,"Page County, VA, USA",38.5676519459,-78.3821992644,24,,,,24,,,false,,,Crinkled Hairgrass,Avenella flexuosa flexuosa,Crinkled Hairgrass,Plantae,905580
89276505,2021-07-26 09:25:14,2021-07-26,2021-07-26 14:25:14 UTC,Central Time (US & Canada),370951,sejohnson,2021-07-31 03:05:00 UTC,2021-07-31 11:47:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/89276505,https://inaturalist-open-data.s3.amazonaws.com/photos/147412443/medium.jpeg,,"",Common in the Juniper zone of basaltic rocky shoreline at Isle Royale ,1,0,false,2,"Houghton Township, MI, USA",48.1806989722,-88.428706,,,,,,,,false,gps,gps,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
89450513,2021-08-01 09:59:42,2021-08-01,2021-08-01 06:59:42 UTC,Helsinki,2930765,tomipuhakka,2021-08-01 09:17:18 UTC,2021-08-02 05:34:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89450513,https://inaturalist-open-data.s3.amazonaws.com/photos/147719432/medium.jpeg,,"",,1,0,false,2,"88620 Sotkamo, Suomi",64.1382834,28.0741926,1700,,,,1700,,,false,,,metsälauha,Avenella flexuosa,wavy hair-grass,Plantae,288069
89462587,Sun Aug 01 2021 14:10:43 GMT+0200 (GMT+2),2021-08-01,2021-08-01 12:10:43 UTC,Pretoria,989803,petermkg,2021-08-01 12:12:45 UTC,2021-08-01 12:53:27 UTC,research,,https://www.inaturalist.org/observations/89462587,https://static.inaturalist.org/photos/147739916/medium.jpg,,"","",1,0,false,3,"Nyestølvegen, Ustaoset, Buskerud, NO",60.5155540635,8.0206192403,121,,,,121,,,false,,,smyle,Avenella flexuosa,wavy hair-grass,Plantae,288069
89486087,Sun Aug 01 2021 14:06:09 GMT+0100 (GMT+1),2021-08-01,2021-08-01 12:06:09 UTC,Amsterdam,4619758,tollypop,2021-08-01 15:15:41 UTC,2022-06-08 08:17:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89486087,https://inaturalist-open-data.s3.amazonaws.com/photos/147781323/medium.jpeg,,"","",1,0,false,333,"Beacon Hill Country Park, Loughborough, England, GB",52.7254564505,-1.2327869376,65,,,,65,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
89527695,2021/07/31 2:45 PM CEST,2021-07-31,2021-07-31 12:45:00 UTC,Paris,1417816,bernhard_hiller,2021-08-01 19:19:21 UTC,2022-05-04 16:20:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/89527695,https://inaturalist-open-data.s3.amazonaws.com/photos/147851773/medium.jpeg,,"",,1,0,false,,"Wiesbaden, Hessen, Germany",50.112962963,8.1420155039,,,,,,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
89608154,2021/07/30 5:49 PM EEST,2021-07-30,2021-07-30 14:49:00 UTC,Vilnius,2595613,vytautas_tamutis,2021-08-02 07:06:27 UTC,2021-12-31 10:59:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89608154,https://inaturalist-open-data.s3.amazonaws.com/photos/147996466/medium.jpeg,,"",,1,0,false,,"Neringos sav., Lietuva",55.4528297911,21.0821483116,31,,,,31,,,false,,,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
89660262,2021/07/24 3:12 PM CEST,2021-07-24,2021-07-24 13:12:00 UTC,Berlin,1257588,wojtest,2021-08-02 16:59:57 UTC,2021-08-02 19:59:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89660262,https://static.inaturalist.org/photos/148083668/medium.jpeg,,"",,1,0,false,,"Greater Poland, PL",52.6834498682,17.0896233579,,,,,26004,obscured,,true,,,Draht-Schmiele,Avenella flexuosa,wavy hair-grass,Plantae,288069
89816861,2021-08-03,2021-08-03,,Helsinki,281423,almantas,2021-08-03 19:32:59 UTC,2022-01-30 13:12:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89816861,https://inaturalist-open-data.s3.amazonaws.com/photos/148360437/medium.jpeg,,"",,1,0,false,2,"Leba, Lenkija",54.7408333333,17.5566666667,,,,,,,,false,gps,gps,Śmiałek pogięty,Avenella flexuosa,wavy hair-grass,Plantae,288069
89822592,2021-08-03 19:04:40,2021-08-03,2021-08-03 16:04:40 UTC,Vilnius,303791,siju,2021-08-03 20:20:00 UTC,2021-08-23 13:28:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/89822592,https://inaturalist-open-data.s3.amazonaws.com/photos/148370412/medium.jpeg,,"",,1,0,false,2,"97270, Lietuva",55.9869003294,21.2546463011,,,,,,,,false,gps,gps,Lanksčioji šluotsmilgė,Avenella flexuosa,wavy hair-grass,Plantae,288069
90104570,2021/08/04 4:47 PM EDT,2021-08-04,2021-08-04 20:47:00 UTC,Eastern Time (US & Canada),280446,mtjones,2021-08-06 02:27:31 UTC,2021-08-13 15:57:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90104570,https://inaturalist-open-data.s3.amazonaws.com/photos/148871697/medium.jpeg,,"",,1,0,false,,"Coos, New Hampshire, Appalachian National Scenic Trail, United States",44.2533722222,-71.3265222222,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
90128596,2021/08/04 4:58 PM EDT,2021-08-04,2021-08-04 20:58:00 UTC,Eastern Time (US & Canada),280446,mtjones,2021-08-06 10:36:07 UTC,2021-08-13 15:47:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90128596,https://inaturalist-open-data.s3.amazonaws.com/photos/148917351/medium.jpeg,,"",,1,0,false,,"Coos County, NH, USA",44.2542444444,-71.3194277778,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
90128603,2021/08/04 4:59 PM EDT,2021-08-04,2021-08-04 20:59:00 UTC,Eastern Time (US & Canada),280446,mtjones,2021-08-06 10:36:09 UTC,2021-08-13 15:46:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90128603,https://inaturalist-open-data.s3.amazonaws.com/photos/148917470/medium.jpeg,,"",,1,0,false,,"Coos, New Hampshire, Appalachian National Scenic Trail, United States",44.2542638889,-71.3193583333,5,,,,5,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
90225430,2021-07-10 12:16:24,2021-07-10,2021-07-10 16:16:24 UTC,Eastern Time (US & Canada),164015,owenclarkin,2021-08-07 04:10:28 UTC,2021-08-25 04:07:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90225430,https://inaturalist-open-data.s3.amazonaws.com/photos/149092379/medium.jpeg,,"","",2,0,false,,"Frontenac, CA-ON, CA",44.605529,-76.804191,100,,,,100,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
90507734,Sun Aug 08 2021 14:52:32 GMT+0000 (GMT),2021-08-08,2021-08-08 14:52:32 UTC,UTC,18327,whiteoak,2021-08-09 07:49:10 UTC,2021-08-09 17:06:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90507734,https://inaturalist-open-data.s3.amazonaws.com/photos/149597867/medium.jpg,,"","",1,0,false,3,"Hringvegur, Fjarðabyggð, East Iceland, IS",64.8403345402,-13.922395607,6,,,,6,,,false,,,wavy hair-grass,Avenella flexuosa,wavy hair-grass,Plantae,288069
90660563,2021-08-10 11:55:04,2021-08-10,2021-08-10 06:55:04 UTC,Ekaterinburg,3309653,alexey_yabs,2021-08-10 14:44:26 UTC,2021-09-24 06:31:17 UTC,research,CC0,https://www.inaturalist.org/observations/90660563,https://inaturalist-open-data.s3.amazonaws.com/photos/149856398/medium.jpeg,,"",,1,0,false,2,"Свердловская обл., Россия, 624945",59.6114299722,59.272601,,,,,,,,false,gps,gps,Луговик извилистый,Avenella flexuosa,wavy hair-grass,Plantae,288069
